GEO UID,Name,Total,Indigenous,"Visible minority, n.i.e.",Multiple visible minorities,Japanese,Korean,West Asian,Southeast Asian,Latin American,Arab,Filipino,Black,Chinese,South Asian,Caucasian
4805018,Strathmore ,13756,805,10,20,20,45,0,20,40,40,360,155,90,105,12046
3541045,Saugeen Shores ,13715,425,0,0,20,30,45,0,25,45,55,80,65,240,12685
4622026,Thompson ,13678,5870,30,15,20,35,10,20,25,20,125,285,100,1010,6113
2452007,Lavaltrie ,13657,255,0,10,0,0,0,20,55,40,0,45,10,0,13222
2446080,Cowansville ,13656,255,0,0,0,0,15,20,30,25,20,60,50,30,13151
4806006,High River ,13584,500,10,50,0,15,15,65,150,90,890,135,65,140,11459
4812004,Bonnyville No. 87 ,13575,2100,10,20,0,0,0,10,25,10,55,50,20,20,11255
2426030,Sainte-Marie ,13565,95,0,10,0,10,0,20,125,35,0,80,45,10,13135
3543015,Severn ,13477,600,0,0,0,10,15,10,20,0,15,55,35,85,12632
4609029,Portage la Prairie ,13304,3990,15,10,10,45,0,15,30,0,240,70,20,205,8654
3539027,Thames Centre ,13191,155,60,20,0,20,0,0,35,0,15,50,60,25,12751
3509030,Mississippi Mills ,13163,405,0,0,10,10,10,0,10,40,10,75,50,35,12508
5927008,Powell River ,13157,650,25,10,40,60,0,45,15,0,90,75,70,50,12027
3501005,South Glengarry ,13150,295,15,0,10,0,20,0,10,10,30,40,45,70,12605
3531040,North Perth ,13130,155,50,10,10,10,0,15,30,0,45,60,0,90,12655
2467045,Mercier ,13115,215,45,15,10,0,15,20,100,85,20,445,35,55,12055
3501011,South Stormont ,13110,475,0,0,10,15,0,10,10,0,10,45,20,30,12485
1210001,"Colchester, Subd. C ",13098,570,0,0,10,10,0,10,25,30,10,135,0,10,12288
4806028,Mountain View County ,13074,585,15,0,10,0,0,0,15,0,30,40,50,30,12299
4808031,Lacombe ,13057,500,0,25,30,50,0,35,70,10,440,210,80,100,11507
2438010,Bécancour ,13031,180,10,0,0,0,0,15,0,0,0,50,0,0,12776
2475040,Prévost ,13002,135,0,20,0,10,10,15,10,10,10,80,25,0,12677
5917052,Sooke ,13001,870,25,20,50,0,0,25,20,0,75,35,140,65,11676
5935016,Lake Country ,12922,740,15,50,50,10,10,50,70,0,70,30,90,165,11572
2477022,Sainte-Adèle ,12919,160,10,15,15,10,0,10,15,10,10,50,65,20,12529
3514045,Trent Hills ,12900,300,30,10,10,10,0,0,20,0,20,125,50,40,12285
2470022,Beauharnois ,12884,205,15,0,0,0,0,10,15,0,10,75,25,0,12529
2476020,Lachute ,12862,180,0,0,0,0,0,0,30,0,0,80,15,0,12557
3523009,Guelph/Eramosa ,12854,280,45,30,25,10,30,40,25,10,35,70,80,100,12074
2488055,Amos ,12823,370,0,0,0,0,25,40,20,15,0,30,35,0,12288
3502025,The Nation / La Nation ,12808,410,10,0,0,0,10,30,15,70,0,90,20,50,12103
3532018,Ingersoll ,12757,320,30,0,10,0,0,20,10,0,25,50,25,30,12237
4811002,Wetaskiwin ,12655,1750,20,10,30,20,0,0,80,140,665,160,75,185,9520
3534020,Central Elgin ,12607,300,0,20,15,0,10,50,30,10,20,90,60,10,11992
4603050,Winkler ,12591,345,30,40,10,50,30,0,65,15,135,50,45,195,11581
3542004,West Grey ,12518,255,10,15,0,0,10,0,10,0,10,40,35,45,12088
5921018,Parksville ,12514,550,25,0,45,30,10,10,20,0,145,15,95,95,11474
3544002,Gravenhurst ,12311,435,15,10,10,10,10,25,20,0,65,30,70,40,11571
1210006,Truro ,12261,595,0,15,15,10,0,30,20,15,85,490,75,110,10801
3531030,Perth East ,12261,80,10,0,0,10,0,0,95,0,0,30,10,10,12016
5947012,Prince Rupert ,12220,4665,15,40,50,10,20,430,25,0,205,65,220,410,6065
5955014,Dawson Creek ,12178,1930,10,15,0,25,30,50,40,10,455,145,35,340,9093
2459015,Saint-Amable ,12167,150,0,0,0,0,0,0,165,40,0,180,10,0,11622
2401023,Les Îles-de-la-Madeleine ,12010,205,0,0,0,0,0,10,0,10,0,20,0,10,11755
4809002,Clearwater County ,11947,585,0,30,0,0,0,0,15,0,20,30,0,0,11267
3523050,Wellington North ,11914,195,10,15,15,20,0,0,20,0,35,40,15,55,11494
4613043,St. Andrews ,11913,1760,0,15,10,0,0,0,10,0,120,80,30,25,9863
1315011,Bathurst ,11897,345,10,10,0,35,0,10,25,85,25,75,50,20,11207
1207016,"Kings, Subd. B ",11858,515,0,0,0,20,0,0,0,35,40,230,40,20,10958
5931020,Whistler ,11854,135,10,20,310,35,0,35,100,20,395,30,115,135,10514
3514004,Brighton ,11844,270,20,30,0,40,0,15,0,20,15,75,85,65,11209
3543068,Tiny ,11787,1445,10,0,0,25,0,10,25,0,45,65,0,30,10132
4717029,Lloydminster ,11765,1700,20,55,0,25,0,65,45,15,1790,120,15,460,7455
1006009,Gander ,11688,600,0,0,0,0,10,25,20,10,25,30,40,35,10893
5917010,Sidney ,11672,360,10,35,20,0,0,15,30,0,315,50,120,85,10632
1305045,Rothesay ,11659,125,30,15,20,105,20,20,20,0,0,65,70,80,11089
5949011,Terrace ,11643,2690,10,10,10,45,15,15,60,0,190,100,75,375,8048
3518039,Brock ,11642,395,10,25,10,40,0,10,25,0,30,45,40,75,10937
5907035,Summerland ,11615,605,0,10,65,0,0,15,35,10,45,20,60,170,10580
2482015,Val-des-Monts ,11582,550,0,0,0,0,0,35,25,10,35,60,25,15,10827
4602069,Taché ,11568,1875,0,35,0,0,10,0,15,0,60,105,15,40,9413
4701024,Estevan ,11483,635,15,35,10,30,10,25,30,0,960,125,35,250,9323
3523017,Erin ,11439,180,15,20,15,0,0,60,70,60,40,45,75,160,10699
3541024,Kincardine ,11389,315,0,25,0,40,10,20,10,10,80,70,60,305,10444
3501030,North Dundas ,11278,260,10,20,30,0,0,10,20,10,30,65,20,25,10778
3530027,Wellesley ,11260,100,0,0,0,0,0,40,50,0,70,20,25,85,10870
2418050,Montmagny ,11255,120,0,0,0,0,0,0,35,20,0,45,20,10,11005
5917005,North Saanich ,11249,190,15,15,30,20,10,35,25,0,80,60,165,145,10459
4811001,Wetaskiwin County No. 10 ,11181,560,0,0,0,10,0,15,0,15,90,15,15,10,10451
4817095,Mackenzie County ,11171,770,0,0,10,0,0,0,0,0,30,20,15,20,10306
2462037,Rawdon ,11057,140,0,15,0,0,0,10,25,0,0,90,15,10,10752
4711068,Warman ,11020,905,15,10,0,0,0,15,70,0,195,95,40,140,9535
2490012,La Tuque ,11001,1200,0,0,0,0,0,0,10,15,10,60,10,10,9686
3532002,Norwich ,11001,120,20,0,0,0,0,10,45,0,0,50,25,40,10691
4814003,Yellowhead County ,10995,900,0,10,0,15,0,10,10,10,115,10,0,15,9900
3542047,Meaford ,10991,205,20,0,10,40,0,0,15,35,20,35,35,60,10516
3543003,Adjala-Tosorontio ,10975,255,55,10,0,15,15,10,85,0,40,120,10,70,10290
3514019,Hamilton ,10942,225,15,10,30,50,15,0,20,15,20,90,45,30,10377
4813001,Lac Ste. Anne County ,10899,925,0,0,15,0,0,15,45,0,30,50,30,30,9759
4613056,St. Clements ,10876,1650,0,10,0,0,0,0,15,10,65,25,10,0,9091
4702047,Weyburn ,10870,375,25,10,10,0,20,40,25,25,380,135,30,300,9495
3501020,South Dundas ,10833,265,10,25,0,15,0,0,10,0,0,45,35,0,10428
2471060,L'Île-Perrot ,10756,150,10,30,0,0,45,20,280,230,145,445,170,130,9101
5941009,Williams Lake ,10753,2045,25,55,25,60,0,20,15,0,80,40,25,405,7958
3557041,Elliot Lake ,10741,1025,10,20,0,0,0,0,20,10,10,80,25,40,9501
2455048,Marieville ,10725,150,10,10,0,0,0,10,50,40,0,75,30,0,10350
2482020,Cantley ,10699,620,0,30,0,0,0,0,20,30,0,95,85,0,9819
2471065,Notre-Dame-de-l'Île-Perrot ,10654,115,15,30,10,15,15,100,180,100,50,330,75,125,9494
5937010,Coldstream ,10648,420,0,10,95,35,0,20,0,0,30,35,115,110,9778
3509028,Carleton Place ,10644,470,0,20,10,20,10,15,45,50,35,65,45,45,9814
3538040,Lambton Shores ,10631,295,20,0,0,25,0,0,0,15,10,65,20,10,10171
5903015,Nelson ,10572,560,45,0,85,0,0,15,60,10,60,60,115,85,9477
5917027,Saltspring Island ,10557,435,25,10,100,10,0,0,80,0,70,80,80,60,9607
3523033,Mapleton ,10527,105,10,0,0,10,0,10,15,60,15,30,10,0,10262
3542053,Georgian Bluffs ,10479,235,15,10,0,20,0,0,0,10,10,35,30,10,10104
5917047,View Royal ,10408,435,10,20,15,75,30,115,90,15,85,135,265,565,8553
4802011,Lethbridge County ,10353,190,0,0,35,0,0,0,60,0,35,10,20,35,9968
4808022,Lacombe County ,10343,455,0,15,20,10,0,45,10,0,20,0,10,10,9748
3507040,Rideau Lakes ,10326,360,0,15,0,0,15,25,15,0,45,0,25,40,9786
1206009,Chester ,10310,380,0,0,0,0,0,0,10,40,10,15,30,15,9810
1204010,Queens ,10307,840,0,25,0,10,0,0,10,0,0,145,15,10,9252
4613047,Selkirk ,10278,3315,15,0,0,40,0,0,20,0,95,0,0,60,6733
3502008,Hawkesbury ,10263,210,10,10,35,0,0,0,10,50,10,80,20,140,9688
2491042,Saint-Félicien ,10238,505,0,0,0,0,0,10,10,0,0,40,15,10,9648
2477043,Saint-Sauveur ,10231,120,25,0,15,0,10,35,15,75,0,35,15,0,9886
2478032,Sainte-Agathe-des-Monts ,10223,145,10,0,0,0,0,0,25,25,0,20,20,0,9978
2434128,Saint-Raymond ,10221,145,0,0,0,0,0,0,25,0,0,35,0,0,10016
5929011,Sechelt ,10216,605,35,50,35,75,10,115,25,0,200,25,215,115,8711
3530004,North Dumfries ,10215,170,30,10,10,15,10,0,15,0,0,70,20,130,9735
4813030,Whitecourt ,10204,1135,0,30,15,30,0,65,15,0,320,75,105,100,8314
3501050,North Glengarry ,10109,130,0,10,0,0,0,0,10,0,35,50,10,115,9749
3540005,South Huron ,10096,205,10,10,20,15,0,65,40,0,30,15,60,10,9616
2491025,Roberval ,10046,965,0,0,0,0,0,0,10,10,0,50,10,10,8991
3543071,Tay ,10033,1255,0,15,15,0,0,35,10,10,30,30,40,35,8558
2463060,Sainte-Julienne ,9953,220,0,0,0,0,0,10,0,20,0,35,10,0,9658
3554020,Temiskaming Shores ,9920,585,20,0,15,0,0,0,0,10,10,75,30,55,9120
4814019,Hinton ,9882,1170,45,35,30,40,0,0,20,20,485,110,45,75,7807
5941013,Quesnel ,9879,1610,10,0,60,0,10,0,20,0,90,25,95,515,7444
3507014,Elizabethtown-Kitley ,9854,165,0,10,0,0,15,10,10,10,10,35,40,30,9519
4811068,Morinville ,9848,865,10,0,10,10,0,20,40,10,110,105,25,35,8608
1202004,Yarmouth ,9845,1550,15,0,0,0,0,0,0,0,0,175,15,25,8065
1307019,Moncton ,9811,225,0,10,0,0,0,10,10,0,10,25,10,0,9511
4808038,Ponoka County ,9806,395,0,0,0,0,0,10,20,0,55,15,10,0,9301
3542015,Grey Highlands ,9804,180,0,10,10,10,0,0,0,15,20,15,0,15,9529
1102080,Stratford ,9706,180,0,0,30,50,75,10,0,35,20,95,465,105,8641
3502023,Alfred and Plantagenet ,9680,360,0,15,0,0,0,0,10,10,0,100,10,15,9160
2478102,Mont-Tremblant ,9646,185,0,15,0,0,10,0,45,0,15,35,10,0,9331
4711070,Martensville ,9645,875,0,0,0,0,15,35,35,0,140,35,40,40,8430
2473030,Bois-des-Filion ,9636,185,10,45,0,10,0,40,185,120,15,370,55,0,8601
3543019,Ramara ,9488,380,10,0,25,10,0,0,10,0,10,75,100,45,8823
3507021,Leeds and the Thousand Islands ,9465,320,0,0,0,0,0,0,15,0,15,30,25,15,9045
2457010,Carignan ,9462,100,0,0,0,0,30,20,120,50,0,70,50,25,8997
3541032,Brockton ,9461,70,10,15,0,0,0,0,0,10,0,40,25,30,9261
1211011,Amherst ,9413,355,10,10,0,15,10,10,20,15,10,220,30,45,8663
3547075,Laurentian Valley ,9387,1045,0,10,0,0,0,0,10,0,10,20,10,40,8242
4613032,East St. Paul ,9372,470,15,45,0,0,40,35,20,10,75,60,55,75,8472
2473025,Lorraine ,9352,55,0,25,10,0,20,30,110,80,0,180,65,0,8777
4808029,Blackfalds ,9328,825,0,10,10,70,0,15,30,10,95,70,20,20,8153
3534010,Malahide ,9292,90,0,0,0,10,0,15,50,0,0,25,0,0,9102
2461030,Notre-Dame-des-Prairies ,9273,85,0,0,0,0,0,20,15,55,0,15,0,0,9083
2434017,Pont-Rouge ,9240,90,0,0,0,0,0,10,20,10,15,15,10,10,9060
1303012,Oromocto ,9223,375,0,10,0,30,0,50,15,25,10,125,40,60,8483
4806034,Olds ,9184,315,0,10,35,0,15,0,10,60,305,65,45,100,8224
3540040,Huron East ,9138,105,0,10,0,0,0,25,10,0,0,45,10,30,8903
2475045,Saint-Hippolyte ,9113,95,0,10,0,0,0,10,20,25,0,15,10,0,8928
1212014,New Glasgow ,9075,255,0,15,0,0,40,0,0,30,55,470,65,50,8095
2446078,Bromont ,9041,85,0,0,0,0,0,0,10,20,10,40,10,0,8866
4603047,Stanley ,9038,130,0,0,0,0,15,0,0,0,0,10,10,0,8873
3543072,Penetanguishene ,8962,1545,0,0,0,10,0,0,0,0,0,55,15,15,7322
5921023,Qualicum Beach ,8943,290,10,10,30,0,0,10,0,0,55,25,45,20,8448
2446112,Farnham ,8909,215,0,0,0,0,0,0,20,10,0,15,10,0,8639
3531025,West Perth ,8865,120,15,15,10,0,0,0,0,0,0,50,25,30,8600
3515013,Cavan Monaghan ,8829,295,0,10,0,0,40,10,0,0,15,85,10,90,8274
3547002,Arnprior ,8795,455,10,0,15,10,10,0,30,15,10,35,10,95,8100
4805012,Wheatland County ,8788,420,0,0,10,0,0,0,15,10,0,40,25,55,8213
3509004,Smiths Falls ,8780,400,0,0,0,20,0,20,10,0,50,20,45,25,8190
3502010,Champlain ,8706,190,0,0,0,15,0,10,30,10,15,100,10,25,8301
2444037,Coaticook ,8698,160,10,0,0,0,0,20,10,10,10,25,0,0,8453
3523043,Minto ,8671,125,10,10,0,0,10,45,10,0,65,25,10,10,8351
4603053,Morden ,8668,340,0,0,0,30,20,10,30,10,40,90,10,20,8068
5926024,Comox Valley C ,8617,430,10,10,15,0,0,20,15,0,0,35,45,20,8017
3522012,Mono ,8609,190,55,35,10,25,15,20,70,10,45,85,55,280,7714
4711065,Corman Park No. 344 ,8568,430,20,10,10,20,0,0,0,30,35,30,25,100,7858
5919046,Cowichan Valley B ,8558,560,10,10,10,0,15,20,20,15,15,55,20,50,7758
5919021,Ladysmith ,8537,665,0,15,55,0,0,10,10,0,85,25,30,40,7602
1206004,Bridgewater ,8532,340,0,0,0,20,0,35,20,0,0,15,60,85,7957
4810001,Camrose County ,8458,255,0,0,0,0,0,0,15,0,45,15,0,0,8128
4617050,Dauphin ,8457,2045,0,10,0,25,0,10,25,0,110,15,30,95,6092
1212011,"Pictou, Subd. C ",8443,240,0,0,0,10,0,10,0,0,0,45,0,0,8138
4802022,Taber ,8428,225,0,15,180,15,0,30,25,0,300,10,90,55,7483
2457030,Otterburn Park ,8421,100,10,25,0,10,0,25,10,15,0,50,55,10,8111
3541055,South Bruce Peninsula ,8416,340,0,0,0,0,0,0,0,0,20,45,15,20,7976
4814024,Edson ,8414,960,0,55,0,55,0,10,20,25,275,115,35,110,6754
2422035,Stoneham-et-Tewkesbury ,8359,175,0,0,0,0,0,0,10,10,0,15,10,10,8129
4812037,Lac la Biche County ,8330,1970,15,0,15,15,0,25,0,330,155,65,45,65,5630
3556066,Kapuskasing ,8292,810,10,0,0,15,0,0,10,10,15,10,40,0,7372
1214001,"Antigonish, Subd. A ",8278,360,0,10,15,10,0,10,0,0,10,140,40,105,7578
2415013,La Malbaie ,8271,255,0,0,0,0,0,10,0,0,15,15,0,0,7976
4810036,Vermilion River County ,8267,425,0,0,0,0,0,0,10,0,45,15,0,0,7772
3547048,Renfrew ,8223,615,0,0,0,0,0,30,10,0,10,40,40,65,7413
4802019,Coaldale ,8215,335,0,15,75,10,10,10,30,0,25,15,40,20,7630
2450072,Nicolet ,8169,145,0,0,0,0,0,10,20,10,0,60,20,0,7904
1001504,Portugal Cove-St. Philip's ,8147,355,0,0,10,0,0,35,0,0,0,0,10,15,7722
3532027,Zorra ,8138,55,0,0,0,25,25,0,15,0,35,45,0,20,7918
5949005,Kitimat ,8131,945,15,40,25,25,0,15,70,0,90,80,40,155,6631
3522021,Shelburne ,8126,185,75,25,0,0,0,15,60,10,75,750,10,390,6531
1010025,Happy Valley-Goose Bay ,8109,3670,10,25,0,10,0,0,20,0,150,25,20,85,4094
1207011,"Kings, Subd. C ",8093,400,0,15,10,10,0,15,15,15,35,135,10,0,7433
2468055,Saint-Rémi ,8061,115,20,0,0,10,0,25,55,10,0,45,10,25,7746
5903045,Castlegar ,8039,415,0,20,15,0,0,25,25,0,30,75,80,220,7134
1203001,Clare ,8018,1420,0,0,10,10,0,0,10,0,0,65,0,0,6503
4805026,Drumheller ,7982,375,0,35,10,25,10,0,20,10,300,10,35,50,7102
3554068,Kirkland Lake ,7981,765,0,15,0,0,0,0,0,10,25,25,35,10,7096
2471025,Saint-Zotique ,7934,130,0,10,0,0,0,10,30,50,0,50,10,0,7644
5939037,Columbia-Shuswap C ,7921,345,0,0,55,0,0,10,10,0,15,10,10,0,7466
1001509,Torbay ,7899,235,0,15,0,0,10,15,10,0,10,55,30,30,7489
1202001,Argyle ,7899,1865,0,0,0,0,0,0,0,10,0,20,30,15,5959
2459035,Contrecoeur ,7887,30,0,0,0,15,0,25,60,10,0,70,75,10,7592
4813044,Athabasca County ,7869,780,0,20,0,20,0,0,0,0,40,25,0,15,6969
2482035,La Pêche ,7863,365,10,0,10,0,0,0,30,10,0,70,10,20,7338
4815035,Banff ,7851,125,10,30,540,140,0,55,70,10,400,75,75,175,6146
4808008,Innisfail ,7847,410,0,10,0,0,10,0,10,0,325,30,10,25,7017
4614036,Rockwood ,7823,925,0,0,10,0,0,0,25,15,0,10,10,0,6828
2422040,Lac-Beauport ,7801,50,0,0,0,0,0,15,15,0,10,20,15,0,7676
3538035,Plympton-Wyoming ,7795,125,0,0,15,10,0,15,0,0,15,25,25,20,7545
2471133,Rigaud ,7777,125,0,0,0,0,15,25,65,15,0,110,35,10,7377
3509010,Drummond/North Elmsley ,7773,195,0,10,0,10,10,0,10,0,10,60,30,0,7438
4811032,Brazeau County ,7771,600,0,0,10,0,0,0,0,10,40,10,0,0,7101
3560027,Dryden ,7749,1470,0,0,10,0,0,20,10,20,80,20,20,55,6044
6204003,Iqaluit ,7740,4505,0,10,0,10,0,15,30,30,150,225,55,65,2645
3559012,Fort Frances ,7739,1870,0,10,10,0,0,25,30,0,30,30,15,0,5719
5921032,Nanaimo F ,7724,540,0,15,10,0,0,35,15,0,25,75,15,0,6994
5905014,Trail ,7709,645,0,15,35,0,0,10,30,0,55,40,65,45,6769
2422005,Sainte-Catherine-de-la-Jacques-Cartier ,7706,85,10,0,0,10,10,15,10,10,0,25,0,0,7531
3511030,Stone Mills ,7702,360,15,20,0,10,0,0,0,0,10,10,10,0,7267
3542029,Hanover ,7688,175,0,0,0,0,0,0,0,15,10,25,15,20,7428
3532012,South-West Oxford ,7664,100,0,0,0,15,0,15,20,0,15,45,0,15,7439
4801003,Cypress County ,7662,300,0,0,0,0,0,0,10,0,30,65,10,65,7182
2448028,Acton Vale ,7656,120,0,0,0,0,0,10,20,15,0,0,10,0,7481
3509024,Beckwith ,7644,370,0,0,0,0,0,0,20,30,10,45,45,25,7099
3540028,Goderich ,7628,95,0,0,10,0,10,0,10,10,10,35,10,35,7403
5935802,Tsinstikeptum 9 ,7612,1085,0,0,45,10,0,0,15,0,35,25,25,30,6342
2421045,Boischatel ,7587,50,0,20,0,0,0,55,50,10,0,10,10,0,7382
3540025,Central Huron ,7576,115,0,15,10,0,0,15,0,30,0,10,10,10,7361
5939019,Revelstoke ,7547,410,0,10,45,45,0,15,10,0,65,15,40,75,6817
2402028,Chandler ,7546,810,10,0,0,0,0,0,0,10,0,15,10,0,6691
4802031,Newell County ,7524,140,0,0,30,0,0,0,25,0,15,0,15,0,7299
2499025,Chibougamau ,7504,525,0,20,0,0,0,0,10,30,0,40,20,0,6859
3534011,Aylmer ,7492,180,0,0,0,10,0,20,35,15,25,50,40,0,7117
5921034,Nanaimo G ,7465,255,0,10,45,0,0,20,10,0,30,40,45,80,6930
2467025,Delson ,7457,115,10,0,0,0,55,25,95,75,30,140,70,0,6842
5901028,Kimberley ,7425,380,0,0,40,0,0,0,15,0,55,10,55,20,6850
3532045,Blandford-Blenheim ,7399,115,15,0,10,10,0,10,30,0,15,35,10,10,7139
3534005,Bayham ,7396,40,0,0,0,0,0,0,0,0,0,50,15,0,7291
3542005,Southgate ,7354,110,20,0,0,0,0,0,0,0,0,75,0,10,7139
3507006,Augusta ,7353,200,0,10,10,0,25,10,10,0,10,10,40,55,6973
2422045,Sainte-Brigitte-de-Laval ,7348,125,0,0,0,0,0,10,15,10,0,50,25,10,7103
3523001,Puslinch ,7336,90,0,20,0,10,30,0,0,40,50,75,60,330,6631
2487090,La Sarre ,7282,195,0,0,0,0,0,0,0,10,0,0,0,0,7077
3531016,St. Marys ,7265,95,0,0,0,0,0,40,10,0,25,70,0,15,7010
4811031,Drayton Valley ,7235,565,10,10,10,15,0,0,60,50,345,105,30,125,5910
4808039,Ponoka ,7229,550,0,10,15,0,0,15,10,0,395,105,50,95,5984
1010032,Labrador City ,7220,630,10,10,0,0,0,0,0,0,245,10,25,25,6265
4813028,Westlock County ,7220,545,0,0,0,0,0,0,20,0,20,10,0,10,6615
5926021,Comox Valley A ,7213,260,10,0,15,0,15,10,10,10,25,10,65,15,6768
2434025,Donnacona ,7200,95,0,10,0,0,0,15,30,15,0,40,15,20,6960
3547003,McNab/Braeside ,7178,345,0,0,20,0,0,0,10,0,15,10,35,0,6743
1303008,Lincoln ,7177,345,0,0,0,0,0,10,0,10,0,60,25,10,6717
4610035,Macdonald ,7162,535,0,0,20,0,10,0,10,0,40,50,15,30,6452
2451015,Louiseville ,7152,85,0,0,0,0,0,10,0,0,0,20,0,10,7027
2416013,Baie-Saint-Paul ,7146,60,0,0,0,0,0,15,0,20,0,10,0,0,7041
5933006,Merritt ,7139,1575,0,10,50,50,0,0,0,0,65,65,50,405,4869
3540010,Bluewater ,7136,80,10,10,0,0,0,20,0,0,15,15,0,35,6951
3532038,East Zorra-Tavistock ,7129,40,10,0,0,0,0,35,25,0,15,0,0,35,6969
2476043,Brownsburg-Chatham ,7122,110,0,0,0,0,0,0,25,0,0,55,20,10,6902
1203004,Digby ,7107,340,0,0,20,0,0,15,0,0,15,295,15,0,6407
4802021,Taber ,7098,50,0,0,80,0,0,25,40,0,30,0,20,20,6833
5926022,Comox Valley B ,7095,285,15,15,25,10,0,25,0,0,40,0,50,10,6620
3507004,Edwardsburgh/Cardinal ,7093,410,0,0,0,0,0,0,10,0,0,25,20,25,6603
3541015,Huron-Kinloss ,7069,100,10,10,0,0,0,0,0,0,0,10,15,30,6894
5921010,Nanaimo A ,7058,590,10,10,15,10,0,30,10,0,40,15,60,20,6248
2471040,Coteau-du-Lac ,7044,65,0,0,0,10,0,25,45,30,10,80,30,10,6739
3542045,The Blue Mountains ,7025,110,10,0,0,20,0,0,0,15,20,0,20,10,6820
3547056,Whitewater Region ,7009,515,0,0,0,10,0,0,10,0,0,10,10,10,6444
4609024,Portage la Prairie ,6975,1160,10,0,0,15,10,0,10,10,0,45,0,25,5690
2466062,Hampstead ,6973,0,0,20,10,70,155,75,135,120,110,220,75,45,5938
2447035,Shefford ,6947,65,0,20,0,20,0,0,0,10,0,10,30,0,6792
2482025,Chelsea ,6909,205,10,0,40,0,40,0,10,20,10,50,40,10,6474
1314014,Campbellton ,6883,395,0,20,0,0,0,0,0,45,0,125,10,45,6243
3501042,North Stormont ,6873,165,0,0,0,0,10,25,10,10,10,40,0,10,6593
3514024,Alnwick/Haldimand ,6869,170,15,15,40,10,0,0,25,0,50,40,25,15,6464
1211006,"Cumberland, Subd. B ",6859,195,0,0,0,10,0,0,25,25,0,105,0,0,6499
4819038,Peace River ,6842,1185,0,10,15,65,10,0,30,10,365,100,75,95,4882
3541043,Arran-Elderslie ,6803,125,10,0,10,0,0,0,0,0,10,45,55,10,6538
2497022,Port-Cartier ,6799,635,0,0,0,0,0,0,0,10,0,10,0,0,6144
2440043,Asbestos ,6786,55,0,0,0,0,0,0,20,0,0,35,10,0,6666
2471050,Les Cèdres ,6777,75,10,20,0,0,0,15,55,10,0,125,10,30,6427
5955042,Peace River C ,6772,785,0,0,0,0,0,10,0,0,45,10,10,15,5897
3560090,"Kenora, Unorganized ",6737,1175,0,0,0,0,0,0,10,0,25,10,10,0,5507
3515023,Douro-Dummer ,6709,130,0,0,0,0,0,10,10,0,0,15,0,35,6509
2472025,Saint-Joseph-du-Lac ,6687,175,0,10,0,15,0,10,20,10,0,20,20,10,6397
4602075,Ritchot ,6679,1080,15,10,10,0,0,15,30,15,50,75,40,80,5259
3515005,Otonabee-South Monaghan ,6670,270,20,0,0,0,0,0,10,0,45,45,20,35,6225
1307052,Shediac ,6664,135,0,0,0,20,0,10,35,0,140,40,0,0,6284
4817029,Slave Lake ,6651,1605,0,20,25,15,0,10,25,155,555,115,40,120,3966
2426070,Saint-Lambert-de-Lauzon ,6647,105,0,0,0,0,0,0,15,10,0,10,0,10,6497
1201001,Barrington ,6646,810,0,0,0,0,0,0,0,0,10,35,0,10,5781
4809015,Rocky Mountain House ,6635,540,0,0,0,0,0,10,20,0,135,15,50,85,5780
3542037,Chatsworth ,6630,200,0,0,0,10,0,10,10,0,0,25,25,10,6340
1004019,Stephenville ,6623,2155,15,0,0,0,0,0,0,0,10,15,0,20,4408
3544053,Muskoka Lakes ,6588,115,15,0,10,0,0,0,0,10,0,0,10,0,6428
4811018,Devon ,6578,535,40,15,15,20,10,0,10,0,145,45,25,0,5718
2432040,Plessisville ,6551,35,0,0,0,0,0,10,10,25,0,25,0,0,6446
1202006,Yarmouth ,6518,1040,0,0,0,0,10,40,20,0,10,290,45,40,5023
2404037,Sainte-Anne-des-Monts ,6437,180,0,10,0,0,0,0,0,0,0,15,0,10,6222
2472020,Pointe-Calumet ,6428,210,0,10,0,0,0,0,50,0,10,20,0,0,6128
3549032,Parry Sound ,6408,520,0,0,0,30,30,15,0,0,10,80,50,25,5648
1307005,Beaubassin East / Beaubassin-est ,6376,110,10,15,0,0,0,10,25,0,45,0,0,15,6146
3526014,Wainfleet ,6372,175,25,10,15,0,0,0,40,0,0,15,40,10,6042
3514014,Cramahe ,6355,250,15,0,0,0,0,15,20,0,10,50,15,25,5955
3539041,North Middlesex ,6352,95,0,0,0,0,0,0,0,0,0,15,10,0,6232
2467010,Saint-Philippe ,6320,85,20,0,10,10,10,20,70,20,0,90,20,0,5965
